user,degree,clustering
182373206,1,0.0
104466560,1,0.0
97550844,1,0.0
6462486,2,1.0
3598602,2,0.0
57658932,1,0.0
21793322,1,0.0
164553380,1,0.0
162585738,1,0.0
11106100,2,0.0
153867982,1,0.0
147317716,1,0.0
127650916,1,0.0
140130378,1,0.0
140843564,1,0.0
103217534,1,0.0
146106644,1,0.0
15091002,3,1.0
9319902,2,1.0
32197374,1,0.0
160589608,1,0.0
72680506,2,1.0
8653936,2,1.0
30125940,2,1.0
64760474,2,1.0
172368008,2,1.0
57252150,1,0.0
61646374,3,0.3333333333333333
22921698,2,0.0
128098058,1,0.0
132074088,1,0.0
62882290,1,0.0
234846668,1,0.0
26206596,1,0.0
126754040,4,0.5
124848002,1,0.0
86754936,3,0.3333333333333333
229541412,3,1.0
229706124,1,0.0
130281192,1,0.0
68395148,1,0.0
42579512,1,0.0
6302984,1,0.0
58111768,2,1.0
15975456,1,0.0
11220778,1,0.0
192464648,2,1.0
106835950,2,1.0
129144734,1,0.0
51691316,1,0.0
52340496,2,1.0
182130154,1,0.0
42789546,1,0.0
40074112,1,0.0
23494912,1,0.0
228046592,1,0.0
10575640,1,0.0
9583668,1,0.0
101265004,1,0.0
234894648,1,0.0
48539460,2,1.0
1793018,1,0.0
57423252,1,0.0
29565752,1,0.0
42409580,4,0.5
104450812,1,0.0
224552034,2,1.0
235464232,1,0.0
162613730,1,0.0
204261492,2,1.0
130163624,3,0.0
184248384,1,0.0
230624224,2,0.0
35100866,1,0.0
2386716,2,1.0
60560472,1,0.0
132673766,1,0.0
75909450,1,0.0
34757966,2,0.0
31029768,2,0.0
48520138,1,0.0
188952046,1,0.0
181719856,1,0.0
3338470,1,0.0
114627254,1,0.0
158877668,1,0.0
185018224,1,0.0
145105672,1,0.0
189470576,1,0.0
39291204,1,0.0
83883002,1,0.0
24332870,1,0.0
164042676,1,0.0
71900976,1,0.0
41905898,1,0.0
171033590,3,0.3333333333333333
17640044,2,0.0
197720268,1,0.0
66255484,1,0.0
42060070,2,1.0
69779644,3,1.0
172121848,3,1.0
80440248,3,0.3333333333333333
77265690,2,0.0
113145582,1,0.0
76697860,1,0.0
93596442,121,0.5764462809917356
39291622,1,0.0
146279018,3,0.3333333333333333
32932828,1,0.0
187989250,1,0.0
189469688,1,0.0
45067206,1,0.0
139952200,1,0.0
71585350,1,0.0
134149438,2,1.0
58640390,3,1.0
112932642,2,1.0
78741088,5,1.0
226660254,2,1.0
12235164,2,1.0
50747364,2,1.0
141440456,1,0.0
46430022,1,0.0
59644336,1,0.0
4117768,2,0.0
163678368,2,1.0
164184186,1,0.0
155349770,1,0.0
156312904,2,1.0
189079418,1,0.0
13720636,1,0.0
114251050,5,0.7
82147146,4,1.0
176202462,4,1.0
55192406,1,0.0
28890568,1,0.0
39670184,1,0.0
182425798,1,0.0
232015718,1,0.0
146939446,2,1.0
176818774,2,1.0
62828390,1,0.0
101708096,3,1.0
1223442,1,0.0
44264122,1,0.0
50776364,1,0.0
160363980,1,0.0
92744588,1,0.0
157895016,1,0.0
130459982,1,0.0
173118748,1,0.0
100037996,1,0.0
26423100,1,0.0
35875970,1,0.0
167710368,3,1.0
120153038,3,1.0
23555102,2,1.0
14682390,1,0.0
193232206,1,0.0
51683326,1,0.0
19075478,1,0.0
62349836,1,0.0
228507112,1,0.0
60946080,1,0.0
32358904,1,0.0
42484766,1,0.0
56764540,1,0.0
127583636,1,0.0
172043396,1,0.0
228581042,1,0.0
151083538,5,0.4
112496550,1,0.0
230212778,2,1.0
175760646,2,1.0
138757410,3,1.0
200169266,5,1.0
231241540,1,0.0
235608336,1,0.0
6205128,2,0.0
138722830,1,0.0
228299018,1,0.0
8627998,3,1.0
115936382,1,0.0
7898972,2,1.0
53954514,1,0.0
114755932,3,0.3333333333333333
26621162,1,0.0
37455374,1,0.0
62544578,1,0.0
6542930,1,0.0
47919350,1,0.0
8683354,1,0.0
36241902,1,0.0
119698318,6,0.6666666666666666
72647154,2,1.0
17510898,1,0.0
11866290,2,0.0
195153030,1,0.0
20801368,1,0.0
953762,1,0.0
197690134,1,0.0
234832904,1,0.0
235382400,1,0.0
45149630,2,1.0
195608642,2,1.0
67661794,2,1.0
38444046,3,1.0
22236520,1,0.0
203031522,2,1.0
121035888,1,0.0
128406780,2,1.0
169313348,2,1.0
151550652,2,1.0
29736006,1,0.0
59606342,1,0.0
28256176,1,0.0
159363454,2,1.0
159649464,4,1.0
35479522,1,0.0
5828302,1,0.0
214061710,2,1.0
46179248,1,0.0
92434342,1,0.0
163345310,1,0.0
52855670,1,0.0
30774956,1,0.0
78542782,2,1.0
78688536,1,0.0
172007374,4,1.0
102402994,3,0.0
93975242,1,0.0
14033160,1,0.0
9289028,1,0.0
69890680,1,0.0
50208596,1,0.0
26552226,1,0.0
89418298,1,0.0
223384840,2,1.0
215362054,2,1.0
41282962,3,0.6666666666666666
42010724,1,0.0
176669626,3,0.3333333333333333
13389572,2,1.0
37241058,1,0.0
21821664,2,1.0
87102468,1,0.0
204751042,1,0.0
226588584,2,1.0
181677656,2,1.0
143911482,1,0.0
11566354,1,0.0
108728852,1,0.0
100043180,2,0.0
29788610,2,1.0
2119390,2,0.0
141473598,1,0.0
58712760,1,0.0
17498996,4,0.0
157557162,1,0.0
130063790,1,0.0
61108496,2,1.0
174502028,2,1.0
97375962,1,0.0
189002690,1,0.0
35303630,1,0.0
11879796,1,0.0
113181204,1,0.0
93265192,2,1.0
126107652,2,1.0
74721712,2,1.0
66407952,1,0.0
129872820,1,0.0
46824656,1,0.0
79118736,1,0.0
169017938,2,0.0
25087564,1,0.0
189493264,1,0.0
9409950,1,0.0
144591996,2,1.0
140343246,1,0.0
163375106,2,1.0
36855546,1,0.0
80962126,1,0.0
112101836,1,0.0
12201734,1,0.0
34828920,1,0.0
13007858,1,0.0
63240048,1,0.0
213407538,1,0.0
9958870,1,0.0
26392562,5,0.7
8075722,3,0.3333333333333333
84068280,1,0.0
103148906,1,0.0
83176702,1,0.0
128791824,1,0.0
148736346,2,1.0
196476996,1,0.0
182555712,1,0.0
160501370,1,0.0
37351116,2,0.0
165185136,2,0.0
206295676,1,0.0
232209834,1,0.0
191634766,1,0.0
133312974,1,0.0
31462246,1,0.0
56531860,1,0.0
125822886,1,0.0
152410022,2,1.0
28113716,1,0.0
211046176,1,0.0
179367612,4,1.0
160508206,4,1.0
160819320,4,1.0
175664402,4,1.0
232705876,1,0.0
27747148,1,0.0
105255344,1,0.0
78454942,2,1.0
36140622,2,0.0
177311898,2,1.0
126303492,1,0.0
29324704,2,0.0
213370800,2,0.0
55359640,1,0.0
214784336,2,1.0
209367268,2,1.0
209542388,1,0.0
199282740,2,1.0
235245998,2,1.0
185369346,1,0.0
51548686,1,0.0
50664630,1,0.0
63950814,1,0.0
77109506,1,0.0
211794678,2,1.0
6588124,3,0.3333333333333333
14273772,1,0.0
66536514,2,0.0
1988646,1,0.0
216331414,3,0.3333333333333333
201083038,2,1.0
231556512,1,0.0
12279036,1,0.0
18923500,1,0.0
43174498,3,1.0
63507938,1,0.0
77027630,2,0.0
235462876,1,0.0
235556664,1,0.0
55622540,1,0.0
161230090,1,0.0
214135490,2,1.0
89457988,1,0.0
175125766,3,1.0
217027928,3,1.0
174766422,3,1.0
104935966,1,0.0
8164386,1,0.0
115178486,1,0.0
3340580,1,0.0
120416796,1,0.0
59249086,3,0.0
28905874,1,0.0
42411072,1,0.0
17723526,1,0.0
170345708,1,0.0
84874294,1,0.0
69193116,1,0.0
75510030,1,0.0
81897636,2,1.0
159527028,9,0.3888888888888889
11426608,1,0.0
223779524,1,0.0
100134052,4,1.0
203859716,1,0.0
186399442,1,0.0
120089492,5,1.0
45650542,2,0.0
70296524,1,0.0
40422148,3,0.3333333333333333
20112340,1,0.0
36614188,1,0.0
28196022,1,0.0
163427634,3,1.0
205027280,2,1.0
182462784,2,1.0
46076646,1,0.0
31499142,1,0.0
10755844,2,0.0
24889872,1,0.0
2624414,1,0.0
140155872,1,0.0
18985132,1,0.0
119423896,1,0.0
57614564,1,0.0
46641596,1,0.0
13536164,1,0.0
25065248,1,0.0
17689584,1,0.0
174575112,1,0.0
174740780,1,0.0
118013782,1,0.0
118544846,1,0.0
50448716,1,0.0
118768914,1,0.0
206107376,1,0.0
183174096,1,0.0
23029958,1,0.0
229809790,1,0.0
33221834,1,0.0
163436900,1,0.0
60983648,1,0.0
77053446,1,0.0
99258772,1,0.0
186672916,1,0.0
50018352,1,0.0
228885108,2,1.0
235294694,1,0.0
143524352,1,0.0
66081842,1,0.0
123389136,2,1.0
147923636,1,0.0
42961794,2,0.0
144799690,1,0.0
81609752,1,0.0
42166762,2,1.0
109373036,1,0.0
100522086,1,0.0
80857390,1,0.0
101333486,3,1.0
143421204,1,0.0
168684490,3,1.0
60395718,1,0.0
35663862,3,1.0
15203420,1,0.0
62992572,1,0.0
225906770,1,0.0
162901820,2,1.0
72865094,1,0.0
12872338,1,0.0
113512190,1,0.0
197230970,2,1.0
126893858,1,0.0
87682508,1,0.0
170245426,1,0.0
115729108,2,1.0
220253950,3,0.6666666666666666
41552400,1,0.0
182046290,5,0.6
135274324,2,1.0
113595038,2,1.0
25664944,1,0.0
114215146,1,0.0
86745312,2,1.0
155090786,2,0.0
105711530,1,0.0
53551328,1,0.0
166115294,1,0.0
10306864,1,0.0
60767630,1,0.0
62711036,1,0.0
6544002,1,0.0
102904640,2,1.0
105666626,1,0.0
24894076,1,0.0
96443578,5,0.9
165768452,5,0.6
37964154,1,0.0
231467782,1,0.0
148553196,2,0.0
34669682,1,0.0
192506304,1,0.0
128135376,1,0.0
28979602,1,0.0
180244146,1,0.0
124832418,1,0.0
230368204,2,1.0
232480870,1,0.0
222849670,1,0.0
235087060,2,1.0
102701186,3,0.3333333333333333
201571442,1,0.0
89365228,1,0.0
40572592,1,0.0
199200336,1,0.0
17493364,3,1.0
181788350,1,0.0
26377356,1,0.0
190047600,2,1.0
63708904,3,1.0
45323688,3,1.0
64592826,1,0.0
78954624,2,1.0
110745770,3,0.0
65255620,1,0.0
117175702,1,0.0
235475576,1,0.0
96800868,1,0.0
100687784,3,0.6666666666666666
41935132,1,0.0
13320226,1,0.0
45089516,7,0.9523809523809523
36011286,1,0.0
210649028,2,0.0
199843026,1,0.0
30080074,1,0.0
33666242,1,0.0
11310700,1,0.0
18691326,1,0.0
6835682,1,0.0
181028772,1,0.0
198985838,1,0.0
168523180,2,0.0
112977270,1,0.0
33622432,2,1.0
109101722,1,0.0
5178138,1,0.0
106791166,4,1.0
103746426,5,0.6
892382,1,0.0
64770306,1,0.0
153128,1,0.0
24130820,2,1.0
95492828,1,0.0
141513078,2,1.0
128195702,2,1.0
123431582,1,0.0
43962438,1,0.0
117765098,1,0.0
154800954,10,0.5111111111111111
219140116,10,0.5333333333333333
114309316,2,1.0
93253778,1,0.0
56220244,1,0.0
52684546,2,1.0
12716384,2,1.0
22754840,2,1.0
44761512,1,0.0
112027786,1,0.0
10988686,1,0.0
9987238,1,0.0
1997172,1,0.0
4180672,2,1.0
150969796,3,0.3333333333333333
28010572,1,0.0
100001882,2,0.0
17492568,1,0.0
29204598,2,1.0
97906712,1,0.0
60044118,1,0.0
172657482,1,0.0
205439008,2,0.0
46164086,1,0.0
114887148,1,0.0
235639482,2,1.0
30232680,2,1.0
16433830,1,0.0
197354890,1,0.0
13678654,2,1.0
31708984,1,0.0
62134794,1,0.0
138762830,1,0.0
42293176,1,0.0
10517710,1,0.0
7991996,1,0.0
152625358,1,0.0
61863186,1,0.0
22849830,1,0.0
15796574,1,0.0
231336580,1,0.0
117341740,4,0.16666666666666666
196630862,1,0.0
25365074,1,0.0
234888662,1,0.0
49998166,2,1.0
113936260,1,0.0
186455898,1,0.0
20344980,1,0.0
93092854,1,0.0
132315372,2,0.0
165255540,1,0.0
18665942,1,0.0
143012296,1,0.0
13674340,1,0.0
202100340,1,0.0
166995986,1,0.0
152370894,1,0.0
16290726,2,0.0
68830006,4,0.5
11844892,4,0.5
75907498,1,0.0
139743710,2,0.0
48008872,1,0.0
10084658,1,0.0
104520480,1,0.0
121173964,4,1.0
89501698,1,0.0
32011684,1,0.0
34681046,1,0.0
75087964,1,0.0
191344858,1,0.0
135406482,1,0.0
11734002,2,1.0
134194786,6,0.8666666666666667
97099992,2,1.0
54993174,1,0.0
54537120,1,0.0
3427190,1,0.0
55930620,1,0.0
165683498,1,0.0
15578160,1,0.0
194671928,1,0.0
24701952,1,0.0
39385426,6,0.6666666666666666
168354000,2,1.0
92317956,1,0.0
51792838,1,0.0
16830326,1,0.0
14287014,1,0.0
34610450,3,0.0
18657488,1,0.0
15688766,1,0.0
144933180,1,0.0
14253882,2,1.0
65796348,1,0.0
112511866,1,0.0
60897026,1,0.0
223751812,1,0.0
230401192,1,0.0
103854816,2,0.0
91977028,2,0.0
120545130,1,0.0
189430976,3,0.0
70036862,1,0.0
35214738,1,0.0
23944248,1,0.0
38150230,1,0.0
28995458,2,0.0
147108644,1,0.0
163006072,1,0.0
35328078,1,0.0
106942852,1,0.0
107588848,2,1.0
148907518,1,0.0
198923740,3,0.6666666666666666
61338404,1,0.0
231756894,1,0.0
221543622,2,1.0
152038624,3,0.3333333333333333
150727490,1,0.0
45426790,1,0.0
82061312,1,0.0
28368032,2,0.0
45363342,1,0.0
181757870,1,0.0
5949582,5,1.0
172446150,1,0.0
92477896,7,0.47619047619047616
106999978,1,0.0
140056752,1,0.0
163472284,1,0.0
54977288,1,0.0
105275450,1,0.0
13816904,2,1.0
114094580,3,1.0
67461778,2,1.0
142532544,1,0.0
82843196,1,0.0
28550030,1,0.0
167469490,1,0.0
62711618,1,0.0
44827958,1,0.0
178448792,1,0.0
113862480,2,0.0
102429580,2,1.0
45602698,1,0.0
4048656,1,0.0
31140862,2,0.0
97794778,2,1.0
165432910,2,1.0
57179184,1,0.0
181945828,2,1.0
186017752,2,0.0
207829878,1,0.0
216648278,1,0.0
137786316,1,0.0
195166818,2,1.0
64120446,1,0.0
10688058,2,1.0
216490910,1,0.0
2627828,1,0.0
31265124,1,0.0
235465454,1,0.0
235607244,1,0.0
222768762,1,0.0
42005708,2,0.0
165731026,1,0.0
89118528,2,0.0
182038480,1,0.0
4840398,1,0.0
21626186,3,0.6666666666666666
9584452,2,1.0
88196444,1,0.0
11829542,1,0.0
65235994,1,0.0
26516230,1,0.0
87409490,1,0.0
78546304,1,0.0
27373692,1,0.0
6919588,1,0.0
79518382,1,0.0
210121212,1,0.0
182595772,1,0.0
155544480,1,0.0
87457312,1,0.0
182435576,1,0.0
184294370,2,0.0
198296124,1,0.0
31258958,1,0.0
5179804,1,0.0
7394472,1,0.0
16205854,1,0.0
26483708,7,0.42857142857142855
96019942,1,0.0
133889338,1,0.0
9612354,1,0.0
28272906,1,0.0
99605068,5,0.9
95199024,4,1.0
25733720,1,0.0
229277184,1,0.0
60397570,1,0.0
49648824,1,0.0
186962962,1,0.0
164760306,2,1.0
42354682,1,0.0
39449640,1,0.0
40731900,1,0.0
136597186,3,0.3333333333333333
213202078,1,0.0
177330816,1,0.0
82960402,1,0.0
155379926,1,0.0
52171770,1,0.0
63755754,2,1.0
16367746,1,0.0
22566972,1,0.0
7844802,1,0.0
12862520,1,0.0
102741640,1,0.0
17472804,2,1.0
35789214,3,0.3333333333333333
30862506,1,0.0
12724326,2,0.0
142306398,3,0.3333333333333333
12472734,2,1.0
223676212,1,0.0
176870716,1,0.0
177480206,1,0.0
15242244,1,0.0
55626090,1,0.0
11882420,1,0.0
234557032,1,0.0
143889808,2,1.0
78498838,2,1.0
20276288,1,0.0
63734238,2,1.0
33741728,2,1.0
160949456,1,0.0
193049676,1,0.0
97345536,1,0.0
220887356,1,0.0
199609234,1,0.0
57147662,1,0.0
27230008,1,0.0
13464056,1,0.0
121210272,1,0.0
7530056,1,0.0
134383226,1,0.0
65162284,4,1.0
53411780,1,0.0
216296060,1,0.0
223172428,1,0.0
54485188,1,0.0
54963842,3,0.3333333333333333
107553680,2,1.0
27603922,3,0.6666666666666666
28179124,3,0.6666666666666666
22394308,1,0.0
12796096,1,0.0
154942560,1,0.0
28400066,1,0.0
109705312,1,0.0
68971104,1,0.0
47106712,1,0.0
90859402,3,1.0
167630140,2,1.0
136334926,1,0.0
16724990,1,0.0
30143140,2,1.0
70856284,1,0.0
18436210,1,0.0
46002976,1,0.0
55527428,1,0.0
2195712,1,0.0
77863276,1,0.0
19736836,1,0.0
58590404,1,0.0
20844834,1,0.0
79812876,1,0.0
92329990,1,0.0
102979448,1,0.0
40934352,1,0.0
8734964,2,1.0
8029126,1,0.0
26492258,1,0.0
25161320,1,0.0
139314706,2,1.0
80803216,2,1.0
204947872,1,0.0
203515976,1,0.0
50803646,1,0.0
81374386,1,0.0
41877868,1,0.0
159794060,1,0.0
24505656,1,0.0
13988174,1,0.0
32100038,1,0.0
123548418,4,0.3333333333333333
183312204,3,0.3333333333333333
233255452,3,1.0
159966966,4,0.16666666666666666
188782090,4,1.0
195422272,4,1.0
188809254,4,1.0
195138574,4,1.0
41341710,1,0.0
45525162,1,0.0
8560910,1,0.0
228425862,1,0.0
214454060,1,0.0
47713694,2,1.0
193046306,1,0.0
49835810,1,0.0
33020132,1,0.0
62571158,1,0.0
229470492,1,0.0
143846848,2,1.0
81637086,3,1.0
118886664,1,0.0
142113174,1,0.0
13937128,1,0.0
32983510,1,0.0
124916522,1,0.0
204783550,1,0.0
225097964,1,0.0
17873024,1,0.0
33973496,1,0.0
35753964,3,0.6666666666666666
231345622,3,0.3333333333333333
129913592,2,1.0
33783300,1,0.0
135030946,2,1.0
39588578,3,0.3333333333333333
234939928,1,0.0
191696354,1,0.0
231168026,1,0.0
35359484,1,0.0
102679092,3,1.0
150848394,1,0.0
97100894,2,1.0
7403792,2,0.0
234585270,1,0.0
234910840,1,0.0
99952852,1,0.0
25934144,1,0.0
161603186,1,0.0
176014046,1,0.0
42403768,1,0.0
8440740,1,0.0
139168106,1,0.0
64296160,1,0.0
167122986,1,0.0
57293074,2,1.0
162815348,2,1.0
83486704,1,0.0
119082494,2,1.0
82536718,2,1.0
19700632,1,0.0
129846986,2,1.0
48141612,1,0.0
215292552,1,0.0
22339880,1,0.0
203882932,1,0.0
75464056,1,0.0
72535546,2,1.0
44135510,1,0.0
1641110,1,0.0
61895874,2,0.0
627292,1,0.0
30638110,1,0.0
56491088,1,0.0
233036742,1,0.0
25195418,1,0.0
29380194,1,0.0
152729942,1,0.0
176671488,2,1.0
139964776,1,0.0
211866866,1,0.0
187685194,1,0.0
224859946,1,0.0
43228150,1,0.0
74797512,1,0.0
8773774,1,0.0
55395916,1,0.0
39841094,1,0.0
3420894,1,0.0
29286572,1,0.0
103007724,1,0.0
44615392,2,1.0
183606876,1,0.0
194506816,2,1.0
58888920,2,1.0
126775110,1,0.0
6528520,1,0.0
80411770,1,0.0
93216852,2,1.0
134450360,1,0.0
34341504,3,0.6666666666666666
169010746,3,1.0
196586310,1,0.0
19187984,1,0.0
227062964,2,1.0
37055704,1,0.0
1918514,1,0.0
23628910,1,0.0
22685890,3,0.3333333333333333
113196538,1,0.0
233861312,2,1.0
10903682,2,1.0
94476886,1,0.0
169217492,1,0.0
234053642,1,0.0
115385092,3,0.3333333333333333
40662768,1,0.0
28445364,2,1.0
31601502,3,0.6666666666666666
93440178,1,0.0
234312014,1,0.0
234392704,1,0.0
216121896,1,0.0
40906890,1,0.0
125092448,3,0.6666666666666666
75461920,1,0.0
41449588,88,1.0
86837478,1,0.0
104106928,4,1.0
215520574,1,0.0
211488040,1,0.0
232770140,1,0.0
5768086,1,0.0
123187784,1,0.0
104349838,1,0.0
16333252,1,0.0
36215718,1,0.0
66554364,3,0.3333333333333333
64178970,1,0.0
34774276,3,0.6666666666666666
28979488,2,1.0
204428456,1,0.0
50944792,5,1.0
81750738,5,1.0
16779462,2,1.0
225117176,2,0.0
14474562,1,0.0
141208294,2,0.0
34879664,1,0.0
63001098,1,0.0
43505956,2,1.0
143832766,1,0.0
37068990,1,0.0
143882868,1,0.0
165116348,4,0.16666666666666666
88297986,1,0.0
13770680,1,0.0
69770164,2,1.0
81533980,1,0.0
186421776,1,0.0
119081796,1,0.0
39475346,1,0.0
31465232,1,0.0
20588226,2,1.0
35266146,1,0.0
12329246,1,0.0
110192392,1,0.0
233139292,1,0.0
58700926,1,0.0
182574496,1,0.0
138250516,1,0.0
16966388,1,0.0
153928126,1,0.0
53813350,1,0.0
50338848,1,0.0
192030610,1,0.0
67993644,1,0.0
8072702,1,0.0
174637904,1,0.0
201980212,4,1.0
27056950,1,0.0
208670816,1,0.0
230145408,1,0.0
19048942,2,0.0
165901938,2,1.0
91531320,2,1.0
174338940,1,0.0
169317512,2,1.0
233020690,1,0.0
145633912,1,0.0
153157622,1,0.0
173257834,1,0.0
10003482,1,0.0
73767396,3,1.0
26787130,4,1.0
107672856,1,0.0
81534148,1,0.0
7240248,1,0.0
13359250,2,0.0
2172948,1,0.0
56628878,3,0.3333333333333333
230424390,1,0.0
108312516,2,1.0
16562390,1,0.0
43346608,1,0.0
62180902,1,0.0
214698962,1,0.0
177299204,1,0.0
155985518,1,0.0
53532374,1,0.0
74092496,2,0.0
10502200,1,0.0
16337434,1,0.0
86812048,1,0.0
87179836,1,0.0
48767036,1,0.0
22118354,1,0.0
33091990,2,1.0
171412932,1,0.0
172201252,1,0.0
63194998,1,0.0
142575704,1,0.0
22361314,1,0.0
104330930,1,0.0
13139072,1,0.0
149425098,1,0.0
183973442,1,0.0
32488400,3,1.0
202185142,1,0.0
39802326,1,0.0
140230896,3,1.0
43485808,1,0.0
103046718,1,0.0
60813322,1,0.0
7060492,1,0.0
19538214,1,0.0
32591288,1,0.0
116428828,1,0.0
33269720,4,0.5
150999838,2,1.0
173602414,2,1.0
46993030,1,0.0
57500978,1,0.0
42146330,2,0.0
61958638,2,1.0
163378352,2,1.0
78523262,3,1.0
56685364,1,0.0
216450478,1,0.0
7229100,1,0.0
126770020,1,0.0
230299904,3,1.0
184830192,4,0.6666666666666666
232729132,1,0.0
165179614,10,0.9777777777777777
20211062,1,0.0
86722626,2,0.0
184064466,1,0.0
71710442,1,0.0
181317780,1,0.0
186513260,1,0.0
230734096,1,0.0
230744436,1,0.0
194393040,1,0.0
179687190,3,1.0
189827830,4,0.6666666666666666
100701316,1,0.0
234062148,1,0.0
84675188,1,0.0
25011916,1,0.0
146251070,1,0.0
235251478,3,0.3333333333333333
104720636,1,0.0
92628040,1,0.0
180608856,1,0.0
65857148,1,0.0
30955536,1,0.0
61362858,2,1.0
93682824,1,0.0
50037106,1,0.0
22227068,1,0.0
74299992,1,0.0
13689622,2,1.0
26347458,1,0.0
14719176,1,0.0
36246218,1,0.0
78798588,2,1.0
19399202,1,0.0
57158264,3,1.0
25579836,1,0.0
67359756,1,0.0
159523364,1,0.0
13839768,2,1.0
15775054,1,0.0
96646164,1,0.0
23847358,1,0.0
35655004,1,0.0
49348036,1,0.0
167298042,1,0.0
45613130,1,0.0
167136728,1,0.0
104242444,1,0.0
9025832,1,0.0
8675946,1,0.0
82275330,1,0.0
164457348,1,0.0
82682160,1,0.0
42316258,1,0.0
36330076,1,0.0
36538860,1,0.0
38792820,3,1.0
54951678,1,0.0
55797830,1,0.0
112472758,4,1.0
70443742,4,1.0
112336722,4,1.0
211056812,2,1.0
139072598,2,1.0
224697458,1,0.0
72368710,1,0.0
18530718,1,0.0
105683118,1,0.0
109403796,1,0.0
197640770,1,0.0
112721014,1,0.0
223782128,1,0.0
161343718,1,0.0
62982778,2,1.0
47158648,1,0.0
163638672,1,0.0
78765828,1,0.0
989256,1,0.0
41579440,1,0.0
162219790,1,0.0
42407844,1,0.0
21671956,2,1.0
37501296,1,0.0
167744546,1,0.0
35318374,1,0.0
197046242,1,0.0
170986800,1,0.0
55949620,2,0.0
22830520,1,0.0
63041870,2,0.0
99636566,1,0.0
56828854,1,0.0
106409062,1,0.0
232959972,1,0.0
230499874,1,0.0
9924174,2,1.0
37732234,1,0.0
48567364,1,0.0
141506126,5,0.7
29056740,1,0.0
17076522,1,0.0
93476436,1,0.0
1994880,3,1.0
104574100,1,0.0
35555554,1,0.0
133190100,1,0.0
157796202,5,0.9
110814670,1,0.0
229218318,1,0.0
89367320,1,0.0
154791554,1,0.0
234032156,3,0.3333333333333333
9348218,1,0.0
144937722,2,1.0
63815226,2,1.0
197929644,1,0.0
135471870,1,0.0
56403742,2,1.0
138138078,1,0.0
38798384,1,0.0
8881134,1,0.0
17119684,2,1.0
57400634,2,0.0
136583762,1,0.0
32179188,3,1.0
16442812,3,1.0
187008984,1,0.0
232445444,3,0.3333333333333333
159339810,2,0.0
167912682,1,0.0
30435692,1,0.0
212664978,1,0.0
80228514,1,0.0
4457312,1,0.0
192873748,1,0.0
97863676,1,0.0
31798874,1,0.0
84013460,1,0.0
66694830,1,0.0
67979120,1,0.0
195643320,1,0.0
234056962,1,0.0
215980312,1,0.0
179322576,3,1.0
181109104,1,0.0
124523150,1,0.0
22882072,1,0.0
89705628,1,0.0
107886190,2,1.0
12866770,1,0.0
25706830,1,0.0
232692418,1,0.0
107824964,1,0.0
235587666,1,0.0
69093420,1,0.0
98771372,1,0.0
219606436,1,0.0
41685154,1,0.0
8698162,1,0.0
13531680,1,0.0
78602428,1,0.0
24550436,1,0.0
91054042,4,1.0
84050550,1,0.0
59530046,1,0.0
193652484,1,0.0
108578348,1,0.0
77806992,1,0.0
69151716,1,0.0
22165152,1,0.0
45162076,2,1.0
135868784,1,0.0
59192316,1,0.0
25668690,2,1.0
149513508,1,0.0
110505454,1,0.0
22182488,1,0.0
125308786,3,0.6666666666666666
5140450,3,0.6666666666666666
57848918,2,0.0
230815770,1,0.0
231305908,1,0.0
4844420,1,0.0
232824218,2,0.0
108029766,1,0.0
20994538,1,0.0
66335086,3,0.3333333333333333
18040138,1,0.0
64928756,2,0.0
162006606,1,0.0
189906528,1,0.0
222315108,1,0.0
224164296,2,1.0
75071988,2,1.0
221484632,2,1.0
1857972,1,0.0
152875478,1,0.0
34058854,1,0.0
102124936,3,0.3333333333333333
65513596,1,0.0
69474862,1,0.0
11841820,1,0.0
21771318,1,0.0
25422822,1,0.0
2260672,1,0.0
58192372,3,0.3333333333333333
59969074,1,0.0
49153276,1,0.0
165881780,2,1.0
12290128,1,0.0
10241556,3,0.3333333333333333
60270526,2,0.0
24452876,1,0.0
54213844,1,0.0
84044334,1,0.0
100843324,1,0.0
202838438,1,0.0
99499164,2,1.0
33318294,1,0.0
12243422,1,0.0
56753814,1,0.0
44380696,1,0.0
36989130,1,0.0
91271222,1,0.0
1189468,2,0.0
18139648,1,0.0
7941790,2,1.0
169089274,3,1.0
36173094,3,1.0
150772582,1,0.0
197159144,1,0.0
91425772,2,1.0
114233378,1,0.0
234863114,1,0.0
77354928,1,0.0
230575582,2,1.0
43166020,1,0.0
43525622,1,0.0
4837648,1,0.0
68737208,1,0.0
160275628,1,0.0
155099258,1,0.0
131916134,1,0.0
158622050,2,1.0
1491052,1,0.0
183162132,1,0.0
110830622,1,0.0
80514776,1,0.0
132937688,1,0.0
182431370,1,0.0
233360916,1,0.0
137107754,1,0.0
84224848,1,0.0
23932726,1,0.0
235518126,2,0.0
82871324,1,0.0
208141222,1,0.0
101948796,1,0.0
140863048,1,0.0
68909022,1,0.0
90116570,2,1.0
167169866,2,1.0
105879214,2,1.0
160329328,1,0.0
44342578,2,1.0
88738490,1,0.0
205653626,2,1.0
230614154,2,1.0
74211074,1,0.0
174833976,1,0.0
235207716,1,0.0
61538332,1,0.0
101638136,1,0.0
166528504,1,0.0
207452848,2,1.0
190442392,1,0.0
120954482,1,0.0
60597468,1,0.0
66319556,2,1.0
40429038,2,0.0
138365542,1,0.0
138652898,1,0.0
80455404,1,0.0
